,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day134,34.0,15.0,81.0,40.0,2.0,44.0,12.0,7.0,50.0,1.0,3.0,0.0,3.0,5.0,2.0,6.0,3.0,0.0,66.0,34.0
Day135,69.0,17.0,77.0,37.0,3.0,38.0,12.0,7.0,1.0,49.0,5.0,4.0,5.0,1.0,6.0,2.0,5.0,2.0,76.0,24.0
Day136,50.0,15.0,66.0,54.0,5.0,77.0,12.0,56.0,1.0,1.0,53.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,63.0,37.0
Day137,23.0,66.0,67.0,46.0,2.0,44.0,63.0,7.0,3.0,3.0,5.0,52.0,3.0,4.0,3.0,0.0,3.0,1.0,65.0,35.0
Day138,22.0,63.0,71.0,38.0,1.0,43.0,62.0,8.0,2.0,2.0,3.0,1.0,51.0,4.0,3.0,2.0,6.0,5.0,70.0,30.0
Day139,23.0,67.0,73.0,38.0,3.0,41.0,65.0,4.0,4.0,2.0,3.0,4.0,4.0,54.0,0.0,4.0,3.0,7.0,72.0,28.0
Day140,42.0,9.0,88.0,38.0,0.0,45.0,4.0,8.0,2.0,3.0,6.0,1.0,0.0,3.0,50.0,5.0,5.0,5.0,74.0,26.0
Day141,58.0,13.0,75.0,57.0,2.0,76.0,12.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,57.0,2.0,1.0,70.0,30.0
Day142,58.0,15.0,71.0,61.0,3.0,70.0,11.0,4.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,0.0,46.0,3.0,69.0,31.0
Day143,55.0,17.0,68.0,62.0,6.0,75.0,16.0,4.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,0.0,2.0,52.0,67.0,33.0
Day144,72.0,17.0,73.0,41.0,1.0,40.0,14.0,8.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,71.0,29.0
Day145,26.0,63.0,82.0,34.0,2.0,34.0,8.0,6.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,79.0,21.0
Day146,36.0,15.0,92.0,38.0,4.0,34.0,11.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,3.0,2.0,2.0,1.0,74.0,26.0
Day147,61.0,13.0,71.0,72.0,0.0,43.0,11.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,4.0,68.0,32.0
Day148,68.0,6.0,76.0,82.0,54.0,49.0,5.0,11.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,73.0,27.0
Day149,61.0,18.0,77.0,62.0,0.0,73.0,13.0,2.0,4.0,1.0,1.0,2.0,8.0,0.0,3.0,3.0,3.0,2.0,75.0,25.0
Day150,23.0,66.0,75.0,44.0,2.0,42.0,61.0,6.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,72.0,28.0
Day151,61.0,12.0,77.0,63.0,3.0,72.0,7.0,53.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,76.0,24.0
Day152,46.0,9.0,91.0,47.0,3.0,48.0,6.0,6.0,58.0,2.0,3.0,0.0,5.0,1.0,4.0,1.0,5.0,1.0,68.0,32.0
Day153,77.0,14.0,67.0,50.0,1.0,49.0,9.0,5.0,1.0,52.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,6.0,64.0,36.0
Day154,56.0,15.0,74.0,57.0,4.0,74.0,12.0,55.0,3.0,2.0,53.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,72.0,28.0
Day155,23.0,58.0,74.0,37.0,4.0,40.0,55.0,8.0,1.0,4.0,4.0,47.0,2.0,2.0,8.0,4.0,1.0,1.0,72.0,28.0
Day156,26.0,61.0,64.0,49.0,3.0,50.0,59.0,5.0,4.0,4.0,2.0,2.0,54.0,1.0,1.0,2.0,1.0,5.0,59.0,41.0
Day157,17.0,67.0,69.0,38.0,3.0,41.0,66.0,4.0,0.0,1.0,0.0,3.0,3.0,52.0,4.0,2.0,4.0,4.0,68.0,32.0
Day158,43.0,15.0,84.0,46.0,4.0,48.0,9.0,5.0,2.0,4.0,4.0,4.0,0.0,3.0,47.0,3.0,3.0,2.0,63.0,37.0
Day159,65.0,13.0,79.0,64.0,6.0,73.0,12.0,6.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,52.0,0.0,4.0,76.0,24.0
Day160,66.0,13.0,78.0,66.0,4.0,74.0,10.0,7.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,48.0,3.0,74.0,26.0
Day161,66.0,11.0,79.0,64.0,3.0,74.0,8.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,7.0,4.0,46.0,74.0,26.0
Day162,75.0,12.0,59.0,47.0,2.0,51.0,12.0,4.0,2.0,6.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,58.0,42.0
