,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day159,13.0,1.0,77.0,49.0,6.0,69.0,12.0,8.0,6.0,1.0,1.0,3.0,3.0,3.0,2.0,52.0,0.0,5.0,76.0,24.0
Day160,15.0,3.0,73.0,49.0,4.0,69.0,10.0,9.0,5.0,5.0,2.0,1.0,3.0,4.0,3.0,1.0,48.0,3.0,73.0,27.0
Day161,14.0,3.0,80.0,55.0,3.0,69.0,7.0,7.0,5.0,5.0,3.0,2.0,3.0,0.0,3.0,6.0,4.0,45.0,75.0,25.0
Day162,72.0,0.0,58.0,40.0,2.0,50.0,13.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,2.0,58.0,42.0
Day163,10.0,55.0,73.0,34.0,3.0,39.0,8.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,6.0,69.0,31.0
Day164,11.0,2.0,87.0,36.0,1.0,43.0,9.0,9.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,7.0,4.0,70.0,30.0
Day165,15.0,3.0,81.0,65.0,4.0,26.0,8.0,8.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,80.0,20.0
Day166,15.0,4.0,78.0,28.0,43.0,35.0,13.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,74.0,26.0
Day167,15.0,3.0,67.0,40.0,3.0,68.0,14.0,7.0,7.0,1.0,1.0,1.0,5.0,8.0,5.0,2.0,3.0,4.0,65.0,35.0
Day168,57.0,1.0,77.0,12.0,6.0,28.0,68.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,3.0,0.0,1.0,75.0,25.0
Day169,9.0,1.0,75.0,19.0,3.0,37.0,9.0,53.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,4.0,3.0,3.0,74.0,26.0
Day170,13.0,2.0,70.0,12.0,5.0,38.0,16.0,20.0,51.0,2.0,1.0,8.0,3.0,2.0,1.0,4.0,2.0,0.0,68.0,32.0
Day171,66.0,3.0,67.0,37.0,6.0,42.0,10.0,4.0,1.0,54.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,67.0,33.0
Day172,15.0,2.0,73.0,18.0,2.0,38.0,14.0,55.0,2.0,3.0,53.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,71.0,29.0
Day173,42.0,1.0,66.0,18.0,5.0,45.0,54.0,9.0,3.0,4.0,6.0,44.0,3.0,1.0,5.0,2.0,5.0,2.0,63.0,37.0
Day174,54.0,4.0,68.0,12.0,1.0,39.0,71.0,7.0,3.0,2.0,3.0,3.0,63.0,3.0,3.0,1.0,2.0,4.0,68.0,32.0
Day175,47.0,2.0,69.0,16.0,1.0,42.0,66.0,7.0,4.0,1.0,4.0,5.0,2.0,56.0,0.0,1.0,4.0,4.0,68.0,32.0
Day176,12.0,2.0,92.0,34.0,2.0,36.0,8.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,60.0,2.0,4.0,2.0,70.0,30.0
Day177,8.0,3.0,69.0,48.0,4.0,75.0,8.0,4.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,53.0,4.0,4.0,66.0,34.0
Day178,13.0,5.0,69.0,49.0,2.0,72.0,14.0,5.0,4.0,0.0,3.0,3.0,2.0,6.0,5.0,3.0,49.0,4.0,68.0,32.0
Day179,10.0,4.0,76.0,55.0,6.0,76.0,10.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,59.0,74.0,26.0
Day180,56.0,1.0,67.0,29.0,5.0,41.0,17.0,10.0,3.0,0.0,4.0,2.0,2.0,9.0,1.0,3.0,5.0,2.0,67.0,33.0
Day181,13.0,56.0,70.0,30.0,4.0,38.0,12.0,5.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,70.0,30.0
Day182,14.0,4.0,81.0,32.0,4.0,39.0,14.0,9.0,4.0,1.0,4.0,3.0,1.0,6.0,2.0,2.0,3.0,0.0,67.0,33.0
Day183,12.0,2.0,74.0,69.0,2.0,35.0,15.0,2.0,2.0,1.0,0.0,3.0,4.0,6.0,1.0,6.0,2.0,0.0,73.0,27.0
Day184,11.0,4.0,73.0,28.0,60.0,36.0,9.0,10.0,2.0,3.0,6.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,68.0,32.0
Day185,14.0,1.0,71.0,44.0,6.0,68.0,11.0,10.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,70.0,30.0
Day186,44.0,2.0,62.0,15.0,2.0,49.0,60.0,6.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,6.0,3.0,8.0,61.0,39.0
Day187,14.0,3.0,70.0,20.0,7.0,39.0,12.0,52.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,68.0,32.0
Day188,16.0,3.0,73.0,18.0,2.0,37.0,12.0,19.0,50.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,0.0,5.0,73.0,27.0
Day189,70.0,2.0,70.0,40.0,1.0,44.0,7.0,2.0,2.0,63.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,6.0,67.0,33.0
Day190,12.0,3.0,71.0,14.0,4.0,38.0,11.0,59.0,2.0,2.0,59.0,5.0,4.0,1.0,7.0,1.0,2.0,0.0,66.0,34.0
Day191,52.0,1.0,81.0,17.0,4.0,28.0,60.0,9.0,3.0,4.0,3.0,50.0,4.0,5.0,2.0,2.0,2.0,4.0,80.0,20.0
Day192,44.0,1.0,66.0,15.0,4.0,43.0,69.0,4.0,7.0,1.0,2.0,5.0,58.0,6.0,3.0,4.0,1.0,2.0,64.0,36.0
Day193,49.0,1.0,66.0,16.0,3.0,43.0,65.0,8.0,3.0,2.0,3.0,4.0,1.0,56.0,2.0,0.0,3.0,3.0,65.0,35.0
Day194,19.0,2.0,90.0,24.0,3.0,30.0,14.0,6.0,0.0,4.0,2.0,1.0,4.0,2.0,50.0,4.0,1.0,3.0,78.0,22.0
Day195,14.0,2.0,70.0,51.0,3.0,74.0,11.0,9.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,54.0,3.0,2.0,68.0,32.0
Day196,15.0,2.0,77.0,48.0,2.0,68.0,14.0,7.0,3.0,3.0,3.0,7.0,3.0,3.0,4.0,2.0,52.0,2.0,76.0,24.0
Day197,16.0,1.0,74.0,50.0,3.0,71.0,15.0,8.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,3.0,1.0,54.0,72.0,28.0
Day198,71.0,2.0,69.0,35.0,3.0,39.0,9.0,7.0,0.0,6.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,0.0,68.0,32.0
Day199,12.0,58.0,74.0,33.0,1.0,38.0,13.0,6.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,3.0,6.0,2.0,72.0,28.0
